Participante,Curso,ID Actividad,Tipo de actividad,Tipo de evento,Ocurrió en
berta3,EdIBC,9e5d78f1-08b5-466f-9608-6892546f6ddc,likert,exited,2025-03-21 12:16:35.637703+01:00 CET Europe/Madrid
berta3,EdIBC,c20bae44-4fe9-48e5-96a5-bed5726ff060,likert,entered,2025-03-21 12:16:35.664769+01:00 CET Europe/Madrid
berta3,EdIBC,c20bae44-4fe9-48e5-96a5-bed5726ff060,likert,exited,2025-03-21 12:16:35.669918+01:00 CET Europe/Madrid
berta3,EdIBC,c0723271-be81-4bd0-be34-184a92af7e93,likert,entered,2025-03-21 12:16:35.672506+01:00 CET Europe/Madrid
berta3,EdIBC,c0723271-be81-4bd0-be34-184a92af7e93,likert,exited,2025-03-21 12:16:35.679216+01:00 CET Europe/Madrid
berta3,EdIBC,e68782d5-6e9c-4ba3-903c-f7d0a7d85527,mcq,entered,2025-03-21 12:16:35.681059+01:00 CET Europe/Madrid
berta3,EdIBC,e68782d5-6e9c-4ba3-903c-f7d0a7d85527,mcq,exited,2025-03-21 12:16:35.686387+01:00 CET Europe/Madrid
berta3,EdIBC,00f40885-6229-4347-b937-4c1761dad364,mcq,entered,2025-03-21 12:16:35.688360+01:00 CET Europe/Madrid
berta3,EdIBC,00f40885-6229-4347-b937-4c1761dad364,mcq,exited,2025-03-21 12:16:35.717537+01:00 CET Europe/Madrid
berta3,EdIBC,ef8197dc-6450-4883-8975-211ff8ff0671,mcq,entered,2025-03-21 12:16:35.719160+01:00 CET Europe/Madrid
berta3,EdIBC,ef8197dc-6450-4883-8975-211ff8ff0671,mcq,exited,2025-03-21 12:16:35.724763+01:00 CET Europe/Madrid
berta3,EdIBC,032c9707-6194-42b6-90f7-6e6692798560,likert,entered,2025-03-21 12:16:35.726363+01:00 CET Europe/Madrid
berta3,EdIBC,032c9707-6194-42b6-90f7-6e6692798560,likert,exited,2025-03-21 12:16:35.731086+01:00 CET Europe/Madrid
berta3,EdIBC,6af1090f-9450-4e8c-a5ad-2d527e72e6e3,likert,entered,2025-03-21 12:16:35.732934+01:00 CET Europe/Madrid
berta3,EdIBC,6af1090f-9450-4e8c-a5ad-2d527e72e6e3,likert,exited,2025-03-21 12:16:35.763716+01:00 CET Europe/Madrid
berta3,EdIBC,cccc2878-5ef8-43b4-8dc9-aef3d6e69853,likert,entered,2025-03-21 12:16:35.765823+01:00 CET Europe/Madrid
berta3,EdIBC,cccc2878-5ef8-43b4-8dc9-aef3d6e69853,likert,exited,2025-03-21 12:16:35.771072+01:00 CET Europe/Madrid
berta3,EdIBC,9bb9d247-3ff8-4b54-acee-155e9af5acfe,likert,entered,2025-03-21 12:16:35.772839+01:00 CET Europe/Madrid
berta3,EdIBC,9bb9d247-3ff8-4b54-acee-155e9af5acfe,likert,exited,2025-03-21 12:16:35.778515+01:00 CET Europe/Madrid
berta3,EdIBC,8a25591c-46f0-4302-9433-c3d71c748fd1,likert,entered,2025-03-21 12:16:35.780006+01:00 CET Europe/Madrid
berta3,EdIBC,8a25591c-46f0-4302-9433-c3d71c748fd1,likert,exited,2025-03-21 12:16:35.785178+01:00 CET Europe/Madrid
berta3,EdIBC,76a68035-e349-419f-869d-fef25ff80527,likert,entered,2025-03-21 12:16:35.786870+01:00 CET Europe/Madrid
berta3,EdIBC,76a68035-e349-419f-869d-fef25ff80527,likert,exited,2025-03-21 12:16:35.817577+01:00 CET Europe/Madrid
berta3,EdIBC,f24f7306-f35b-471a-8efc-87f2c4732fe0,likert,entered,2025-03-21 12:16:35.819650+01:00 CET Europe/Madrid
berta3,EdIBC,f24f7306-f35b-471a-8efc-87f2c4732fe0,likert,exited,2025-03-21 12:16:35.826007+01:00 CET Europe/Madrid
berta3,EdIBC,1c0528aa-7245-488b-a6f6-23ceff3cc9ef,likert,entered,2025-03-21 12:16:35.827686+01:00 CET Europe/Madrid
berta3,EdIBC,1c0528aa-7245-488b-a6f6-23ceff3cc9ef,likert,exited,2025-03-21 12:16:35.832475+01:00 CET Europe/Madrid
berta3,EdIBC,69b93607-5fee-4c6f-b42a-0cd915f87954,likert,entered,2025-03-21 12:16:35.834105+01:00 CET Europe/Madrid
berta3,EdIBC,69b93607-5fee-4c6f-b42a-0cd915f87954,likert,exited,2025-03-21 12:16:35.864444+01:00 CET Europe/Madrid
berta3,EdIBC,e74db731-565b-4164-b78d-76bdd99a123f,likert,entered,2025-03-21 12:16:35.866676+01:00 CET Europe/Madrid
berta3,EdIBC,e74db731-565b-4164-b78d-76bdd99a123f,likert,exited,2025-03-21 12:16:35.873274+01:00 CET Europe/Madrid
berta3,EdIBC,a0b645fb-be6c-4264-a361-b750d7abba38,likert,entered,2025-03-21 12:16:35.874980+01:00 CET Europe/Madrid
berta3,EdIBC,a0b645fb-be6c-4264-a361-b750d7abba38,likert,exited,2025-03-21 12:16:35.879398+01:00 CET Europe/Madrid
berta3,EdIBC,78bd34f8-e7f6-4bf8-8f4b-232bc031cfae,likert,entered,2025-03-21 12:16:35.880859+01:00 CET Europe/Madrid
berta3,EdIBC,78bd34f8-e7f6-4bf8-8f4b-232bc031cfae,likert,exited,2025-03-21 12:16:35.885775+01:00 CET Europe/Madrid
berta3,EdIBC,82b50990-c52c-413c-a0b0-291b2dc6ba81,likert,entered,2025-03-21 12:16:35.887330+01:00 CET Europe/Madrid
berta3,EdIBC,82b50990-c52c-413c-a0b0-291b2dc6ba81,likert,exited,2025-03-21 12:16:35.919125+01:00 CET Europe/Madrid
berta3,EdIBC,c7bbd525-c5ec-4ef3-bb59-11d0fc62f8f6,likert,entered,2025-03-21 12:16:35.921652+01:00 CET Europe/Madrid
berta3,EdIBC,c7bbd525-c5ec-4ef3-bb59-11d0fc62f8f6,likert,exited,2025-03-21 12:16:35.927288+01:00 CET Europe/Madrid
berta3,EdIBC,d4c715ad-4b6e-49b0-b095-8552ace72bfc,likert,entered,2025-03-21 12:16:35.928744+01:00 CET Europe/Madrid
berta3,EdIBC,d4c715ad-4b6e-49b0-b095-8552ace72bfc,likert,exited,2025-03-21 12:16:35.933606+01:00 CET Europe/Madrid
berta3,EdIBC,74247983-e7cd-4c6d-af82-15f7a2203582,likert,entered,2025-03-21 12:16:35.935244+01:00 CET Europe/Madrid
berta3,EdIBC,74247983-e7cd-4c6d-af82-15f7a2203582,likert,exited,2025-03-21 12:16:35.965264+01:00 CET Europe/Madrid
berta3,EdIBC,6a9caa23-976d-490f-be1d-664c6230bfc4,likert,entered,2025-03-21 12:16:35.967009+01:00 CET Europe/Madrid
berta3,EdIBC,6a9caa23-976d-490f-be1d-664c6230bfc4,likert,exited,2025-03-21 12:16:35.973581+01:00 CET Europe/Madrid
berta3,EdIBC,7a317816-969f-486d-9870-265902e570c8,likert,entered,2025-03-21 12:16:35.975003+01:00 CET Europe/Madrid
berta3,EdIBC,7a317816-969f-486d-9870-265902e570c8,likert,exited,2025-03-21 12:16:35.979142+01:00 CET Europe/Madrid
berta3,EdIBC,7b7bdffe-5a5a-43a4-97b7-cc3e63612cb3,likert,entered,2025-03-21 12:16:35.980472+01:00 CET Europe/Madrid
berta3,EdIBC,7b7bdffe-5a5a-43a4-97b7-cc3e63612cb3,likert,exited,2025-03-21 12:16:35.985671+01:00 CET Europe/Madrid
berta3,EdIBC,dc7a6ad6-d1db-4694-a8b1-8ef7f3455d46,likert,entered,2025-03-21 12:16:35.987279+01:00 CET Europe/Madrid
berta3,EdIBC,dc7a6ad6-d1db-4694-a8b1-8ef7f3455d46,likert,exited,2025-03-21 12:16:36.018682+01:00 CET Europe/Madrid
berta3,EdIBC,ac3a0ba3-9a48-47d5-b8fe-f346b08ecdf1,likert,entered,2025-03-21 12:16:36.020972+01:00 CET Europe/Madrid
berta3,EdIBC,ac3a0ba3-9a48-47d5-b8fe-f346b08ecdf1,likert,exited,2025-03-21 12:16:36.026934+01:00 CET Europe/Madrid
berta3,EdIBC,ae77805b-0495-4d0d-878a-a961fcc23367,mcq,entered,2025-03-21 12:16:36.028464+01:00 CET Europe/Madrid
berta3,EdIBC,ae77805b-0495-4d0d-878a-a961fcc23367,mcq,exited,2025-03-21 12:16:36.032949+01:00 CET Europe/Madrid
berta3,EdIBC,b064e333-5718-4073-a7b0-515e2460f186,likert,entered,2025-03-21 12:16:36.036168+01:00 CET Europe/Madrid
berta3,EdIBC,b064e333-5718-4073-a7b0-515e2460f186,likert,exited,2025-03-21 12:16:36.066497+01:00 CET Europe/Madrid
berta3,EdIBC,d95a3825-4476-43a5-9531-e09e91ac1f21,likert,entered,2025-03-21 12:16:36.068158+01:00 CET Europe/Madrid
berta3,EdIBC,d95a3825-4476-43a5-9531-e09e91ac1f21,likert,exited,2025-03-21 12:16:36.074932+01:00 CET Europe/Madrid
berta3,EdIBC,50198615-ab47-4fe3-b02a-2b9bf9e4469a,likert,entered,2025-03-21 12:16:36.076526+01:00 CET Europe/Madrid
berta3,EdIBC,50198615-ab47-4fe3-b02a-2b9bf9e4469a,likert,exited,2025-03-21 12:16:36.080539+01:00 CET Europe/Madrid
berta3,EdIBC,785fef58-b146-4878-a3a9-6baf13f6a6f9,likert,entered,2025-03-21 12:16:36.082179+01:00 CET Europe/Madrid
berta3,EdIBC,785fef58-b146-4878-a3a9-6baf13f6a6f9,likert,exited,2025-03-21 12:16:36.086045+01:00 CET Europe/Madrid
berta3,EdIBC,5ba94cdf-6c4b-419f-8c68-401e9e60994d,likert,entered,2025-03-21 12:16:36.087492+01:00 CET Europe/Madrid
berta3,EdIBC,5ba94cdf-6c4b-419f-8c68-401e9e60994d,likert,exited,2025-03-21 12:16:36.118332+01:00 CET Europe/Madrid
berta3,EdIBC,d9a464c6-d3cb-4cea-9535-a91c96e7d9b5,likert,entered,2025-03-21 12:16:36.119985+01:00 CET Europe/Madrid
berta3,EdIBC,d9a464c6-d3cb-4cea-9535-a91c96e7d9b5,likert,exited,2025-03-21 12:16:36.125269+01:00 CET Europe/Madrid
berta3,EdIBC,334955d4-bac8-4e30-a93e-8b8eacb812ab,likert,entered,2025-03-21 12:16:36.126653+01:00 CET Europe/Madrid
berta3,EdIBC,334955d4-bac8-4e30-a93e-8b8eacb812ab,likert,exited,2025-03-21 12:16:36.130781+01:00 CET Europe/Madrid
berta3,EdIBC,ed4229b1-2041-4a88-a0b7-622d4416b889,likert,entered,2025-03-21 12:16:36.132212+01:00 CET Europe/Madrid
berta3,EdIBC,ed4229b1-2041-4a88-a0b7-622d4416b889,likert,exited,2025-03-21 12:16:36.137291+01:00 CET Europe/Madrid
berta3,EdIBC,8d201a12-69c7-42cd-a4f2-ecc987362426,likert,entered,2025-03-21 12:16:36.164722+01:00 CET Europe/Madrid
berta3,EdIBC,8d201a12-69c7-42cd-a4f2-ecc987362426,likert,exited,2025-03-21 12:16:36.170299+01:00 CET Europe/Madrid
berta3,EdIBC,fef54ae4-52b4-44a3-a767-796bed655742,likert,entered,2025-03-21 12:16:36.172985+01:00 CET Europe/Madrid
berta3,EdIBC,fef54ae4-52b4-44a3-a767-796bed655742,likert,exited,2025-03-21 12:16:36.177638+01:00 CET Europe/Madrid
berta3,EdIBC,f00e5c4b-39f6-49c0-b5c4-a49913aa0cb3,likert,entered,2025-03-21 12:16:36.179048+01:00 CET Europe/Madrid
berta3,EdIBC,f00e5c4b-39f6-49c0-b5c4-a49913aa0cb3,likert,exited,2025-03-21 12:16:36.184378+01:00 CET Europe/Madrid
berta3,EdIBC,557d0cf4-08cf-405f-9dc9-237aba1cda22,likert,entered,2025-03-21 12:16:36.186170+01:00 CET Europe/Madrid
berta3,EdIBC,557d0cf4-08cf-405f-9dc9-237aba1cda22,likert,exited,2025-03-21 12:16:36.217761+01:00 CET Europe/Madrid
berta3,EdIBC,353565f4-3d9b-4b66-ba1d-9a3fa863d1e2,likert,entered,2025-03-21 12:16:36.220132+01:00 CET Europe/Madrid
berta3,EdIBC,353565f4-3d9b-4b66-ba1d-9a3fa863d1e2,likert,exited,2025-03-21 12:16:36.227547+01:00 CET Europe/Madrid
berta3,EdIBC,f5550f16-5f11-4705-aaee-98636c6fed3c,likert,entered,2025-03-21 12:16:36.229540+01:00 CET Europe/Madrid
berta3,EdIBC,f5550f16-5f11-4705-aaee-98636c6fed3c,likert,exited,2025-03-21 12:16:36.235023+01:00 CET Europe/Madrid
berta3,EdIBC,d31a139d-1a16-4857-b4d6-790c76aa0044,likert,entered,2025-03-21 12:16:36.236774+01:00 CET Europe/Madrid
berta3,EdIBC,d31a139d-1a16-4857-b4d6-790c76aa0044,likert,exited,2025-03-21 12:16:36.267388+01:00 CET Europe/Madrid
berta3,EdIBC,3f541597-38be-4856-b89a-459ba091ae6d,likert,entered,2025-03-21 12:16:36.269539+01:00 CET Europe/Madrid
berta3,EdIBC,3f541597-38be-4856-b89a-459ba091ae6d,likert,exited,2025-03-21 12:16:36.275692+01:00 CET Europe/Madrid
berta3,EdIBC,abd6c9c9-d827-4823-ae7d-ee48a98f3397,likert,entered,2025-03-21 12:16:36.276945+01:00 CET Europe/Madrid
berta3,EdIBC,abd6c9c9-d827-4823-ae7d-ee48a98f3397,likert,exited,2025-03-21 12:16:36.281469+01:00 CET Europe/Madrid
berta3,EdIBC,083c4faa-bd3f-4fd0-bfa0-348457ade1cd,likert,entered,2025-03-21 12:16:36.282997+01:00 CET Europe/Madrid
berta3,EdIBC,083c4faa-bd3f-4fd0-bfa0-348457ade1cd,likert,exited,2025-03-21 12:16:36.288234+01:00 CET Europe/Madrid
berta3,EdIBC,02898f63-8702-4d68-91a3-a8c92b46f863,likert,entered,2025-03-21 12:16:36.315142+01:00 CET Europe/Madrid
berta3,EdIBC,02898f63-8702-4d68-91a3-a8c92b46f863,likert,exited,2025-03-21 12:16:36.321539+01:00 CET Europe/Madrid
berta3,EdIBC,3450614c-eb3a-4b86-8921-0468e417b367,likert,entered,2025-03-21 12:16:36.323985+01:00 CET Europe/Madrid
berta3,EdIBC,3450614c-eb3a-4b86-8921-0468e417b367,likert,exited,2025-03-21 12:16:36.328671+01:00 CET Europe/Madrid
berta3,EdIBC,423074f8-71d0-42b6-b914-f6769196cae4,likert,entered,2025-03-21 12:16:36.329957+01:00 CET Europe/Madrid
berta3,EdIBC,423074f8-71d0-42b6-b914-f6769196cae4,likert,exited,2025-03-21 12:16:36.335266+01:00 CET Europe/Madrid
berta3,EdIBC,a9b34e94-d2dc-4a67-8f44-cd309abccbf0,likert,entered,2025-03-21 12:16:36.336818+01:00 CET Europe/Madrid
berta3,EdIBC,a9b34e94-d2dc-4a67-8f44-cd309abccbf0,likert,exited,2025-03-21 12:16:36.367966+01:00 CET Europe/Madrid
berta3,EdIBC,205708b8-364e-49c7-abde-741a89dc3a21,likert,entered,2025-03-21 12:16:36.370162+01:00 CET Europe/Madrid
berta3,EdIBC,205708b8-364e-49c7-abde-741a89dc3a21,likert,exited,2025-03-21 12:16:36.376705+01:00 CET Europe/Madrid
berta3,EdIBC,944caccd-2bf3-4c7c-bbb1-684038803469,mcq,entered,2025-03-21 12:16:36.378402+01:00 CET Europe/Madrid
berta3,EdIBC,944caccd-2bf3-4c7c-bbb1-684038803469,mcq,exited,2025-03-21 12:16:36.382891+01:00 CET Europe/Madrid
berta3,EdIBC,f3c6cb0a-8e26-434a-8533-103d52ef4e5f,mcq,entered,2025-03-21 12:16:36.384696+01:00 CET Europe/Madrid
berta3,EdIBC,f3c6cb0a-8e26-434a-8533-103d52ef4e5f,mcq,exited,2025-03-21 12:16:36.416174+01:00 CET Europe/Madrid
berta3,EdIBC,4ac6ff29-8a77-42ae-bd9a-395aa16f74cd,mcq,entered,2025-03-21 12:16:36.418629+01:00 CET Europe/Madrid
berta3,EdIBC,4ac6ff29-8a77-42ae-bd9a-395aa16f74cd,mcq,exited,2025-03-21 12:16:36.426194+01:00 CET Europe/Madrid
berta5,EdIBC,64c60e56-a068-4b97-8a38-a3bff5e8721f,mcq,entered,2025-03-21 12:16:36.428786+01:00 CET Europe/Madrid
berta5,EdIBC,64c60e56-a068-4b97-8a38-a3bff5e8721f,mcq,exited,2025-03-21 12:16:36.433787+01:00 CET Europe/Madrid
berta5,EdIBC,a30f78cc-f230-4851-a98d-5aaf2bf8bc19,mcq,entered,2025-03-21 12:16:36.435448+01:00 CET Europe/Madrid
berta5,EdIBC,a30f78cc-f230-4851-a98d-5aaf2bf8bc19,mcq,exited,2025-03-21 12:16:36.466736+01:00 CET Europe/Madrid
berta5,EdIBC,c1a9020e-684e-4263-a56e-2ed35c9c3cdd,mcq,entered,2025-03-21 12:16:36.468836+01:00 CET Europe/Madrid
berta5,EdIBC,c1a9020e-684e-4263-a56e-2ed35c9c3cdd,mcq,exited,2025-03-21 12:16:36.475889+01:00 CET Europe/Madrid
berta5,EdIBC,5988ba58-4e66-4d18-bb36-3a1ed9b40ebe,mcq,entered,2025-03-21 12:16:36.477429+01:00 CET Europe/Madrid
berta5,EdIBC,5988ba58-4e66-4d18-bb36-3a1ed9b40ebe,mcq,exited,2025-03-21 12:16:36.481608+01:00 CET Europe/Madrid
berta5,EdIBC,c12e8090-6c13-45fb-ac39-f68894b9e793,mcq,entered,2025-03-21 12:16:36.483526+01:00 CET Europe/Madrid
berta5,EdIBC,c12e8090-6c13-45fb-ac39-f68894b9e793,mcq,exited,2025-03-21 12:16:36.513862+01:00 CET Europe/Madrid
berta5,EdIBC,70c2cfe5-1da8-438b-9fe6-987fa468c3fb,mcq,entered,2025-03-21 12:16:36.516059+01:00 CET Europe/Madrid
berta5,EdIBC,70c2cfe5-1da8-438b-9fe6-987fa468c3fb,mcq,exited,2025-03-21 12:16:36.523030+01:00 CET Europe/Madrid
berta5,EdIBC,489ca34b-aa1f-47ae-8082-dc2a66ede9aa,mcq,entered,2025-03-21 12:16:36.524670+01:00 CET Europe/Madrid
berta5,EdIBC,489ca34b-aa1f-47ae-8082-dc2a66ede9aa,mcq,exited,2025-03-21 12:16:36.529185+01:00 CET Europe/Madrid
berta5,EdIBC,d98d3fcf-5e30-4e1d-97f2-dd0f7345c7cf,mcq,entered,2025-03-21 12:16:36.530779+01:00 CET Europe/Madrid
berta5,EdIBC,d98d3fcf-5e30-4e1d-97f2-dd0f7345c7cf,mcq,exited,2025-03-21 12:16:36.536012+01:00 CET Europe/Madrid
berta5,EdIBC,f62ccaa6-9a8c-49f7-9018-ded9b15eeb79,mcq,entered,2025-03-21 12:16:36.538167+01:00 CET Europe/Madrid
berta5,EdIBC,f62ccaa6-9a8c-49f7-9018-ded9b15eeb79,mcq,exited,2025-03-21 12:16:36.569106+01:00 CET Europe/Madrid
berta5,EdIBC,143f43a2-a18a-40f3-b300-aaf76ed0c663,mcq,entered,2025-03-21 12:16:36.571175+01:00 CET Europe/Madrid
berta5,EdIBC,143f43a2-a18a-40f3-b300-aaf76ed0c663,mcq,exited,2025-03-21 12:16:36.577263+01:00 CET Europe/Madrid
berta5,EdIBC,57a92351-8d99-478f-b3f3-e3f6ccc842a5,mcq,entered,2025-03-21 12:16:36.579074+01:00 CET Europe/Madrid
berta5,EdIBC,57a92351-8d99-478f-b3f3-e3f6ccc842a5,mcq,exited,2025-03-21 12:16:36.585467+01:00 CET Europe/Madrid
berta5,EdIBC,f0f08369-2832-47b2-8641-81c778918cf5,mcq,entered,2025-03-21 12:16:36.587516+01:00 CET Europe/Madrid
berta5,EdIBC,f0f08369-2832-47b2-8641-81c778918cf5,mcq,exited,2025-03-21 12:16:36.619372+01:00 CET Europe/Madrid
berta5,EdIBC,76c68162-bcf4-4317-9cd1-1344fcaadaf1,mcq,entered,2025-03-21 12:16:36.621855+01:00 CET Europe/Madrid
berta5,EdIBC,76c68162-bcf4-4317-9cd1-1344fcaadaf1,mcq,exited,2025-03-21 12:16:36.627497+01:00 CET Europe/Madrid
berta5,EdIBC,f27ec558-6bcf-461d-aa67-0c4045facb85,mcq,entered,2025-03-21 12:16:36.629066+01:00 CET Europe/Madrid
berta5,EdIBC,f27ec558-6bcf-461d-aa67-0c4045facb85,mcq,exited,2025-03-21 12:16:36.633996+01:00 CET Europe/Madrid
berta5,EdIBC,f90ff66e-aebf-4fa2-8ec3-eeb15ba5a7ba,mcq,entered,2025-03-21 12:16:36.635786+01:00 CET Europe/Madrid
berta5,EdIBC,f90ff66e-aebf-4fa2-8ec3-eeb15ba5a7ba,mcq,exited,2025-03-21 12:16:36.667310+01:00 CET Europe/Madrid
berta5,EdIBC,5b9f0fde-5f2b-45d9-9462-fa7772c36098,likert,entered,2025-03-21 12:16:36.669803+01:00 CET Europe/Madrid
berta5,EdIBC,5b9f0fde-5f2b-45d9-9462-fa7772c36098,likert,exited,2025-03-21 12:16:36.676988+01:00 CET Europe/Madrid
berta5,EdIBC,7c5a71c5-2c39-4d8c-9e48-c75e43cfac5b,mcq,entered,2025-03-21 12:16:36.678623+01:00 CET Europe/Madrid
berta5,EdIBC,7c5a71c5-2c39-4d8c-9e48-c75e43cfac5b,mcq,exited,2025-03-21 12:16:36.683258+01:00 CET Europe/Madrid
berta5,EdIBC,52a9ba7d-3779-4b06-b420-a4842a92865f,likert,entered,2025-03-21 12:16:36.684985+01:00 CET Europe/Madrid
berta5,EdIBC,52a9ba7d-3779-4b06-b420-a4842a92865f,likert,exited,2025-03-21 12:16:36.715624+01:00 CET Europe/Madrid
berta5,EdIBC,8dd488fe-4ac6-460c-ad90-f1ec6475ffde,likert,entered,2025-03-21 12:16:36.718158+01:00 CET Europe/Madrid
berta5,EdIBC,8dd488fe-4ac6-460c-ad90-f1ec6475ffde,likert,exited,2025-03-21 12:16:36.725692+01:00 CET Europe/Madrid
berta5,EdIBC,9e5d78f1-08b5-466f-9608-6892546f6ddc,likert,entered,2025-03-21 12:16:36.727117+01:00 CET Europe/Madrid
berta5,EdIBC,9e5d78f1-08b5-466f-9608-6892546f6ddc,likert,exited,2025-03-21 12:16:36.731510+01:00 CET Europe/Madrid
berta5,EdIBC,c20bae44-4fe9-48e5-96a5-bed5726ff060,likert,entered,2025-03-21 12:16:36.733102+01:00 CET Europe/Madrid
berta5,EdIBC,c20bae44-4fe9-48e5-96a5-bed5726ff060,likert,exited,2025-03-21 12:16:36.763800+01:00 CET Europe/Madrid
berta5,EdIBC,c0723271-be81-4bd0-be34-184a92af7e93,likert,entered,2025-03-21 12:16:36.766775+01:00 CET Europe/Madrid
berta5,EdIBC,c0723271-be81-4bd0-be34-184a92af7e93,likert,exited,2025-03-21 12:16:36.774085+01:00 CET Europe/Madrid
berta5,EdIBC,e68782d5-6e9c-4ba3-903c-f7d0a7d85527,mcq,entered,2025-03-21 12:16:36.775663+01:00 CET Europe/Madrid
berta5,EdIBC,e68782d5-6e9c-4ba3-903c-f7d0a7d85527,mcq,exited,2025-03-21 12:16:36.780025+01:00 CET Europe/Madrid
berta5,EdIBC,00f40885-6229-4347-b937-4c1761dad364,mcq,entered,2025-03-21 12:16:36.781581+01:00 CET Europe/Madrid
berta5,EdIBC,00f40885-6229-4347-b937-4c1761dad364,mcq,exited,2025-03-21 12:16:36.786899+01:00 CET Europe/Madrid
berta5,EdIBC,ef8197dc-6450-4883-8975-211ff8ff0671,mcq,entered,2025-03-21 12:16:36.788604+01:00 CET Europe/Madrid
berta5,EdIBC,ef8197dc-6450-4883-8975-211ff8ff0671,mcq,exited,2025-03-21 12:16:36.820242+01:00 CET Europe/Madrid
berta5,EdIBC,032c9707-6194-42b6-90f7-6e6692798560,likert,entered,2025-03-21 12:16:36.823087+01:00 CET Europe/Madrid
berta5,EdIBC,032c9707-6194-42b6-90f7-6e6692798560,likert,exited,2025-03-21 12:16:36.828732+01:00 CET Europe/Madrid
berta5,EdIBC,6af1090f-9450-4e8c-a5ad-2d527e72e6e3,likert,entered,2025-03-21 12:16:36.830649+01:00 CET Europe/Madrid
berta5,EdIBC,6af1090f-9450-4e8c-a5ad-2d527e72e6e3,likert,exited,2025-03-21 12:16:36.835876+01:00 CET Europe/Madrid
berta5,EdIBC,cccc2878-5ef8-43b4-8dc9-aef3d6e69853,likert,entered,2025-03-21 12:16:36.837363+01:00 CET Europe/Madrid
berta5,EdIBC,cccc2878-5ef8-43b4-8dc9-aef3d6e69853,likert,exited,2025-03-21 12:16:36.868491+01:00 CET Europe/Madrid
berta5,EdIBC,9bb9d247-3ff8-4b54-acee-155e9af5acfe,likert,entered,2025-03-21 12:16:36.870238+01:00 CET Europe/Madrid
berta5,EdIBC,9bb9d247-3ff8-4b54-acee-155e9af5acfe,likert,exited,2025-03-21 12:16:36.875724+01:00 CET Europe/Madrid
berta5,EdIBC,8a25591c-46f0-4302-9433-c3d71c748fd1,likert,entered,2025-03-21 12:16:36.877520+01:00 CET Europe/Madrid
berta5,EdIBC,8a25591c-46f0-4302-9433-c3d71c748fd1,likert,exited,2025-03-21 12:16:36.881935+01:00 CET Europe/Madrid
berta5,EdIBC,76a68035-e349-419f-869d-fef25ff80527,likert,entered,2025-03-21 12:16:36.883718+01:00 CET Europe/Madrid
berta5,EdIBC,76a68035-e349-419f-869d-fef25ff80527,likert,exited,2025-03-21 12:16:36.913677+01:00 CET Europe/Madrid
berta5,EdIBC,f24f7306-f35b-471a-8efc-87f2c4732fe0,likert,entered,2025-03-21 12:16:36.915019+01:00 CET Europe/Madrid
berta5,EdIBC,f24f7306-f35b-471a-8efc-87f2c4732fe0,likert,exited,2025-03-21 12:16:36.918736+01:00 CET Europe/Madrid
berta5,EdIBC,1c0528aa-7245-488b-a6f6-23ceff3cc9ef,likert,entered,2025-03-21 12:16:36.920368+01:00 CET Europe/Madrid
berta5,EdIBC,1c0528aa-7245-488b-a6f6-23ceff3cc9ef,likert,exited,2025-03-21 12:16:36.924483+01:00 CET Europe/Madrid
berta5,EdIBC,69b93607-5fee-4c6f-b42a-0cd915f87954,likert,entered,2025-03-21 12:16:36.925818+01:00 CET Europe/Madrid
berta5,EdIBC,69b93607-5fee-4c6f-b42a-0cd915f87954,likert,exited,2025-03-21 12:16:36.930012+01:00 CET Europe/Madrid
berta5,EdIBC,e74db731-565b-4164-b78d-76bdd99a123f,likert,entered,2025-03-21 12:16:36.931486+01:00 CET Europe/Madrid
berta5,EdIBC,e74db731-565b-4164-b78d-76bdd99a123f,likert,exited,2025-03-21 12:16:36.937073+01:00 CET Europe/Madrid
berta5,EdIBC,a0b645fb-be6c-4264-a361-b750d7abba38,likert,entered,2025-03-21 12:16:36.964590+01:00 CET Europe/Madrid
berta5,EdIBC,a0b645fb-be6c-4264-a361-b750d7abba38,likert,exited,2025-03-21 12:16:36.971960+01:00 CET Europe/Madrid
berta5,EdIBC,78bd34f8-e7f6-4bf8-8f4b-232bc031cfae,likert,entered,2025-03-21 12:16:36.974692+01:00 CET Europe/Madrid
berta5,EdIBC,78bd34f8-e7f6-4bf8-8f4b-232bc031cfae,likert,exited,2025-03-21 12:16:36.981636+01:00 CET Europe/Madrid
berta5,EdIBC,82b50990-c52c-413c-a0b0-291b2dc6ba81,likert,entered,2025-03-21 12:16:36.984132+01:00 CET Europe/Madrid
berta5,EdIBC,82b50990-c52c-413c-a0b0-291b2dc6ba81,likert,exited,2025-03-21 12:16:37.016967+01:00 CET Europe/Madrid
berta5,EdIBC,c7bbd525-c5ec-4ef3-bb59-11d0fc62f8f6,likert,entered,2025-03-21 12:16:37.019436+01:00 CET Europe/Madrid
berta5,EdIBC,c7bbd525-c5ec-4ef3-bb59-11d0fc62f8f6,likert,exited,2025-03-21 12:16:37.027232+01:00 CET Europe/Madrid
berta5,EdIBC,d4c715ad-4b6e-49b0-b095-8552ace72bfc,likert,entered,2025-03-21 12:16:37.029386+01:00 CET Europe/Madrid
berta5,EdIBC,d4c715ad-4b6e-49b0-b095-8552ace72bfc,likert,exited,2025-03-21 12:16:37.036785+01:00 CET Europe/Madrid
